Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Src Port
50431.0,6.0,118.0,3.0,0.0,31.0,0.0,31.0,0.0,10.333333,17.897858,0.0,0.0,0.0,0.0,262711.88,25423.729,59.0,82.02438,117.0,1.0,118.0,59.0,82.02438,117.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,25423.729,0.0,0.0,31.0,7.75,15.5,240.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.333333,10.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,0.0,0.0,946.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0
80.0,6.0,1409765.0,3.0,4.0,20.0,964.0,20.0,0.0,6.6666665,11.547006,964.0,0.0,241.0,482.0,697.98865,4.9653664,234960.83,574794.56,1408255.0,5.0,1458.0,729.0,588.31287,1145.0,313.0,1409759.0,469919.66,812622.56,1408255.0,47.0,0.0,0.0,0.0,0.0,72.0,92.0,2.1280143,2.8373523,0.0,964.0,123.0,339.8874,115523.43,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,140.57143,6.6666665,241.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,4.0,964.0,8192.0,211.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61931.0
53570.0,6.0,94.0,3.0,1.0,31.0,0.0,31.0,0.0,10.333333,17.897858,0.0,0.0,0.0,0.0,329787.22,42553.19,31.333334,18.009256,52.0,19.0,94.0,47.0,7.071068,52.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,20.0,31914.895,10638.298,0.0,31.0,6.2,13.863622,192.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.75,10.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,1.0,0.0,1185.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0
3389.0,6.0,1102824.0,8.0,7.0,1148.0,1581.0,677.0,0.0,143.5,228.12967,1173.0,0.0,225.85715,430.0986,2474.5562,13.601445,78773.14,252059.25,953111.0,27.0,1102824.0,157546.28,380196.78,1019598.0,27.0,1090869.0,181811.5,378622.94,953111.0,12139.0,0.0,0.0,0.0,0.0,172.0,152.0,7.254104,6.347341,0.0,1173.0,170.5625,319.43323,102037.59,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,181.93333,143.5,225.85715,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1148.0,7.0,1581.0,8192.0,62852.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56166.0
3389.0,6.0,1654386.0,10.0,8.0,1452.0,1727.0,741.0,0.0,145.2,219.54387,1175.0,0.0,215.875,404.10834,1921.5588,10.88017,97316.82,229728.16,967240.0,14.0,1654386.0,183820.67,353155.75,1115198.0,32.0,1654150.0,236307.14,322693.06,967240.0,104642.0,0.0,0.0,0.0,0.0,212.0,172.0,6.0445385,4.835631,0.0,1175.0,167.3158,300.80173,90481.67,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,176.61111,145.2,215.875,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1452.0,8.0,1727.0,8192.0,62548.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14698.0
3389.0,6.0,3063911.0,10.0,7.0,1132.0,1581.0,661.0,0.0,113.2,205.34242,1173.0,0.0,225.85715,430.0986,885.4696,5.548464,191494.44,359699.12,1242634.0,51.0,3063911.0,340434.56,477396.47,1242634.0,51.0,2957721.0,492953.5,546797.56,1402700.0,105955.0,0.0,0.0,0.0,0.0,212.0,152.0,3.2638023,2.2846618,0.0,1173.0,150.72223,303.48096,92100.68,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,159.58824,113.2,225.85715,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1132.0,7.0,1581.0,8192.0,62868.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33770.0
3389.0,6.0,16771015.0,9.0,8.0,1144.0,1581.0,677.0,0.0,127.111115,218.50883,1173.0,0.0,197.625,406.1217,162.48271,1.0136536,1048188.44,2699998.2,9469364.0,2.0,16771015.0,2096376.9,3767923.8,9700423.0,2.0,16615131.0,2373590.2,3819616.8,9469364.0,155141.0,0.0,0.0,0.0,0.0,192.0,172.0,0.53664017,0.47701347,0.0,1173.0,151.38889,305.03986,93049.31,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,160.29411,127.111115,197.625,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1144.0,8.0,1581.0,8192.0,62856.0,5.0,20.0,528588.5,421072.9,826332.0,230845.0,7778998.0,2390538.5,9469364.0,6088632.0,59390.0
3389.0,6.0,11424747.0,9.0,9.0,1032.0,1594.0,565.0,0.0,114.666664,183.69267,1149.0,0.0,177.11111,370.3962,229.85191,1.5755272,672043.94,996195.4,3224323.0,86.0,11424747.0,1428093.4,1132781.0,3224323.0,294320.0,11156520.0,1394565.0,1135829.5,3298206.0,294108.0,0.0,0.0,0.0,0.0,216.0,204.0,0.7877636,0.7877636,0.0,1149.0,138.21053,279.40424,78066.734,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,145.88889,114.666664,177.11111,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1032.0,9.0,1594.0,8192.0,62968.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53805.0
50506.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,180.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0
80.0,6.0,1426648.0,3.0,4.0,20.0,964.0,20.0,0.0,6.6666665,11.547006,964.0,0.0,241.0,482.0,689.72864,4.906606,237774.67,582242.44,1426272.0,3.0,348.0,174.0,216.37468,327.0,21.0,1426645.0,475548.34,823350.9,1426272.0,24.0,0.0,0.0,0.0,0.0,72.0,92.0,2.1028314,2.803775,0.0,964.0,123.0,339.8874,115523.43,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,140.57143,6.6666665,241.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,4.0,964.0,8192.0,211.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54847.0
3389.0,6.0,1348479.0,10.0,7.0,1148.0,1581.0,677.0,0.0,114.8,210.09247,1173.0,0.0,225.85715,430.0986,2023.7616,12.606796,84279.94,238516.11,967223.0,29.0,1348479.0,149831.0,349211.2,1073067.0,29.0,1289381.0,214896.83,375962.28,967223.0,12155.0,0.0,0.0,0.0,0.0,212.0,152.0,7.4157624,5.191034,0.0,1173.0,151.61111,305.08267,93075.43,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,160.52942,114.8,225.85715,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1148.0,7.0,1581.0,8192.0,62852.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54503.0
80.0,6.0,20086540.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09956917,20100000.0,0.0,20100000.0,20100000.0,20100000.0,20100000.0,0.0,20100000.0,20100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.09956917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2049.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,20100000.0,0.0,20100000.0,20100000.0,58059.0
3389.0,6.0,2825352.0,9.0,9.0,1233.0,1874.0,677.0,0.0,137.0,214.28485,1173.0,0.0,208.22223,381.22,1099.686,6.3708878,166197.17,239651.16,953153.0,23.0,2825352.0,353169.0,383322.1,1243364.0,787.0,2596968.0,324621.0,271949.66,953153.0,62800.0,0.0,0.0,0.0,0.0,192.0,204.0,3.1854439,3.1854439,0.0,1173.0,163.52632,296.3694,87834.82,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,172.61111,137.0,208.22223,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1233.0,9.0,1874.0,8192.0,62852.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58725.0
443.0,6.0,116761530.0,22.0,38.0,940.0,32717.0,204.0,0.0,42.727272,70.50105,1410.0,0.0,860.9737,660.9517,288.25418,0.5138679,1979009.0,10609905.0,58277600.0,0.0,116761530.0,5560073.0,17479918.0,58277600.0,27.0,116739090.0,3155110.5,13330257.0,58300080.0,0.0,0.0,0.0,0.0,0.0,476.0,772.0,0.18841822,0.32544968,0.0,1410.0,551.7541,657.09393,431772.47,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,560.95,42.727272,860.9737,0.0,0.0,0.0,0.0,0.0,0.0,22.0,940.0,38.0,32717.0,8192.0,123.0,8.0,20.0,195242.0,142425.45,295952.0,94532.0,58138052.0,197349.27,58277600.0,57998504.0,54628.0
80.0,6.0,13868306.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14421372,13900000.0,0.0,13900000.0,13900000.0,13900000.0,13900000.0,0.0,13900000.0,13900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.14421372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2049.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,13900000.0,0.0,13900000.0,13900000.0,51995.0
80.0,6.0,885.0,3.0,4.0,148.0,243.0,148.0,0.0,49.333332,85.44784,243.0,0.0,60.75,121.5,441807.9,7909.6045,147.5,128.37718,293.0,0.0,423.0,211.5,142.12846,312.0,111.0,592.0,197.33333,170.92201,299.0,0.0,0.0,0.0,0.0,0.0,72.0,92.0,3389.8306,4519.774,0.0,243.0,48.875,93.993065,8834.696,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,55.857143,49.333332,60.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,148.0,4.0,243.0,8192.0,149.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49930.0
445.0,6.0,813073.0,7.0,5.0,364.0,582.0,103.0,0.0,52.0,49.217205,409.0,0.0,116.4,167.03532,1163.4872,14.758822,73915.73,84343.734,162345.0,3.0,813073.0,135512.17,66395.33,164842.0,3.0,651233.0,162808.25,1198.3823,164593.0,162038.0,0.0,0.0,0.0,0.0,152.0,112.0,8.609313,6.1495094,0.0,409.0,72.76923,109.53322,11997.525,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78.833336,52.0,116.4,0.0,0.0,0.0,0.0,0.0,0.0,7.0,364.0,5.0,582.0,8192.0,257.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60944.0
53.0,17.0,280.0,1.0,1.0,37.0,53.0,37.0,37.0,37.0,0.0,53.0,53.0,53.0,0.0,321428.56,7142.857,280.0,0.0,280.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3571.4285,3571.4285,37.0,53.0,42.333332,9.237604,85.333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.5,37.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,1.0,53.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60967.0
80.0,6.0,1058895.0,3.0,4.0,20.0,964.0,20.0,0.0,6.6666665,11.547006,964.0,0.0,241.0,482.0,929.2706,6.610665,176482.5,432106.9,1058517.0,2.0,348.0,174.0,243.24474,346.0,2.0,1058888.0,352962.66,611028.0,1058517.0,24.0,0.0,0.0,0.0,0.0,72.0,92.0,2.833142,3.7775228,0.0,964.0,123.0,339.8874,115523.43,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,140.57143,6.6666665,241.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,4.0,964.0,8192.0,211.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57384.0
53.0,17.0,1027.0,1.0,1.0,50.0,78.0,50.0,50.0,50.0,0.0,78.0,78.0,78.0,0.0,124634.86,1947.4197,1027.0,0.0,1027.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,973.70984,973.70984,50.0,78.0,59.333332,16.165808,261.33334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.0,50.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,1.0,78.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51478.0
53.0,17.0,1373.0,1.0,1.0,40.0,247.0,40.0,40.0,40.0,0.0,247.0,247.0,247.0,0.0,209031.31,1456.6642,1373.0,0.0,1373.0,1373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,728.3321,728.3321,40.0,247.0,109.0,119.511505,14283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,163.5,40.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,1.0,247.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59523.0
53.0,17.0,315.0,1.0,1.0,36.0,68.0,36.0,36.0,36.0,0.0,68.0,68.0,68.0,0.0,330158.72,6349.2065,315.0,0.0,315.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3174.6033,3174.6033,36.0,68.0,46.666668,18.475208,341.33334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,36.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,1.0,68.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62781.0
53.0,17.0,529.0,1.0,1.0,43.0,59.0,43.0,43.0,43.0,0.0,59.0,59.0,59.0,0.0,192816.64,3780.7183,529.0,0.0,529.0,529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1890.3591,1890.3591,43.0,59.0,48.333332,9.237604,85.333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72.5,43.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,1.0,59.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58700.0
52610.0,6.0,32.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,32.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,31250.0,31250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,172.0,255.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
51076.0,6.0,65.0,3.0,0.0,31.0,0.0,31.0,0.0,10.333333,17.897858,0.0,0.0,0.0,0.0,476923.06,46153.848,32.5,44.547726,64.0,1.0,65.0,32.5,44.547726,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,46153.848,0.0,0.0,31.0,7.75,15.5,240.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.333333,10.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,0.0,0.0,64.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0
80.0,6.0,7158502.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27938807,7158502.0,0.0,7158502.0,7158502.0,7158502.0,7158502.0,0.0,7158502.0,7158502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.27938807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2049.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,7158502.0,0.0,7158502.0,7158502.0,55511.0
443.0,6.0,115427780.0,21.0,21.0,820.0,3783.0,452.0,0.0,39.04762,107.03573,1350.0,0.0,180.14285,419.40985,39.87775,0.3638639,2815311.8,4507521.0,10191096.0,7.0,115427780.0,5771389.0,4995080.0,10202851.0,12.0,111458110.0,5572905.5,5160141.0,10202892.0,24.0,0.0,0.0,0.0,0.0,432.0,428.0,0.18193194,0.18193194,0.0,1350.0,107.04651,307.36942,94475.95,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,109.59524,39.04762,180.14285,0.0,0.0,0.0,0.0,0.0,0.0,21.0,820.0,21.0,3783.0,8192.0,4828.0,15.0,20.0,33526.09,70853.625,247130.0,11755.0,10099080.0,94662.69,10191096.0,9901935.0,53467.0
80.0,6.0,20435528.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09786876,20400000.0,0.0,20400000.0,20400000.0,20400000.0,20400000.0,0.0,20400000.0,20400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.09786876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2049.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,20400000.0,0.0,20400000.0,20400000.0,59359.0
53.0,17.0,32702.0,2.0,2.0,72.0,194.0,36.0,36.0,36.0,0.0,97.0,97.0,97.0,0.0,8134.059,122.31668,10900.667,17216.953,30771.0,417.0,32285.0,32285.0,0.0,32285.0,32285.0,31188.0,31188.0,0.0,31188.0,31188.0,0.0,0.0,0.0,0.0,16.0,16.0,61.15834,61.15834,36.0,97.0,60.4,33.411076,1116.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.5,36.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,72.0,2.0,194.0,-1.0,-1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52683.0
53943.0,6.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90909.09,22.0,0.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,90909.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,118.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0
445.0,6.0,484730.0,5.0,4.0,373.0,172.0,140.0,0.0,74.6,70.283714,133.0,0.0,43.0,62.753487,1124.3373,18.567038,60591.25,83520.38,161524.0,41.0,484639.0,121159.75,80745.9,161640.0,41.0,484677.0,161559.0,126.36851,161671.0,161422.0,0.0,0.0,0.0,0.0,108.0,88.0,10.315021,8.252017,0.0,140.0,54.5,64.198044,4121.3887,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.555557,74.6,43.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,373.0,4.0,172.0,8192.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16813.0
49883.0,6.0,141.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21276.596,70.5,70.00357,120.0,21.0,141.0,141.0,0.0,141.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,14184.397,7092.1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4487.0,64765.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0
53.0,17.0,25880.0,2.0,2.0,82.0,138.0,41.0,41.0,41.0,0.0,69.0,69.0,69.0,0.0,8500.772,154.55951,8626.667,13622.785,24353.0,460.0,25420.0,25420.0,0.0,25420.0,25420.0,24813.0,24813.0,0.0,24813.0,24813.0,0.0,0.0,0.0,0.0,16.0,16.0,77.279755,77.279755,41.0,69.0,52.2,15.336231,235.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.25,41.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,82.0,2.0,138.0,-1.0,-1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54460.0
53.0,17.0,289.0,1.0,1.0,51.0,67.0,51.0,51.0,51.0,0.0,67.0,67.0,67.0,0.0,408304.5,6920.415,289.0,0.0,289.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3460.2075,3460.2075,51.0,67.0,56.333332,9.237604,85.333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.5,51.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0,1.0,67.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55492.0
53.0,17.0,19995.0,1.0,1.0,77.0,159.0,77.0,77.0,77.0,0.0,159.0,159.0,159.0,0.0,11802.951,100.02501,19995.0,0.0,19995.0,19995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,50.012505,50.012505,77.0,159.0,104.333336,47.342724,2241.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,156.5,77.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,77.0,1.0,159.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57992.0
443.0,6.0,116745580.0,17.0,21.0,1249.0,7421.0,362.0,0.0,73.47059,114.41652,1460.0,0.0,353.38095,587.7555,74.26405,0.3254941,3155286.0,13319189.0,58216560.0,0.0,116745580.0,7296599.0,19837612.0,58216560.0,46.0,116668080.0,5833404.0,17905374.0,58290540.0,0.0,0.0,0.0,0.0,0.0,352.0,432.0,0.14561579,0.17987832,0.0,1460.0,222.3077,456.11017,208036.48,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,228.1579,73.47059,353.38095,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1249.0,21.0,7421.0,8192.0,1022.0,8.0,20.0,218845.5,199215.31,359712.0,77979.0,58115200.0,143347.52,58216560.0,58013840.0,51053.0
443.0,6.0,575689.0,9.0,6.0,520.0,3062.0,202.0,0.0,57.77778,85.15101,1430.0,0.0,510.33334,663.855,6222.1094,26.055735,41120.645,70132.305,243431.0,6.0,575689.0,71961.125,81542.75,243431.0,17.0,236357.0,47271.4,64010.535,122484.0,15.0,0.0,0.0,0.0,0.0,192.0,132.0,15.633441,10.422294,0.0,1430.0,223.875,451.09406,203485.84,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,238.8,57.77778,510.33334,0.0,0.0,0.0,0.0,0.0,0.0,9.0,520.0,6.0,3062.0,8192.0,172.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50849.0
53.0,17.0,954.0,1.0,1.0,83.0,165.0,83.0,83.0,83.0,0.0,165.0,165.0,165.0,0.0,259958.08,2096.436,954.0,0.0,954.0,954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1048.218,1048.218,83.0,165.0,110.333336,47.342724,2241.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,165.5,83.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.0,1.0,165.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52052.0
